arm,k,domain,A_triad,TS_mean,SR_mean,Rel_mean,genesis_rmsd_vs_ref,Ag_agreement_vs_ref
mlp1_r4,3,Healthcare,0.7366257105932609,0.9178365709869304,0.8589166666666667,0.855500165864084,0.0275119708237577,0.971861471861472
attn1,3,RLV,0.6913784520072581,0.913371600311487,0.8609166666666667,0.8463334930638046,0.075786879716339,0.9323882224645584
attn1,3,Healthcare,0.7295144143961543,0.9178889732599445,0.87575,0.8636841027751953,0.0693770868075517,0.9101731601731602
mlp1_tanh_s018_r2,4,RLV,0.6932204227206005,0.9147342869479018,0.82875,0.8270568301563159,0.0,1.0
mlp1_tanh_s018_r2,4,Healthcare,0.6803699327278911,0.9151203455193602,0.7720833333333335,0.8060274511362066,0.0,1.0
mlp1_relu,4,RLV,0.6931310461143241,0.9146801425328096,0.8233333333333331,0.828171319637689,0.050359452036794,0.965324384787472
mlp1_relu,4,Healthcare,0.6832637525554156,0.915243018948258,0.7838333333333334,0.8114188655385047,0.0317790015586645,0.9743589743589745
mlp2_tanh,4,RLV,0.6848348727113587,0.9156587660659652,0.8461666666666666,0.838898236145761,0.1109684650056549,0.87248322147651
mlp2_tanh,4,Healthcare,0.6989193080164057,0.9161918903741176,0.8010833333333334,0.8257530591326941,0.0820925506413539,0.8773690078037905
mlp1_s009,4,RLV,0.6900483204082796,0.9152865499032546,0.8445,0.8322244681858065,0.0423684018920696,0.9507829977628636
mlp1_s009,4,Healthcare,0.6953479956395349,0.9162811180350188,0.8059999999999999,0.8266790710059118,0.0320516502982251,0.94314381270903
mlp1_s036,4,RLV,0.6973054430927398,0.9126399832801556,0.7524166666666667,0.8003448249279043,0.0811937105957697,0.8881431767337807
mlp1_s036,4,Healthcare,0.6491867783541906,0.9122049594159104,0.6990000000000001,0.7613467031512726,0.0637926087802674,0.9085841694537348
mlp1_r1,4,RLV,0.6941985432931781,0.9148480318743312,0.8358333333333334,0.8295446391880483,0.0188175483056197,0.9832214765100672
mlp1_r1,4,Healthcare,0.6760893373830098,0.9148666657593574,0.7761666666666668,0.8114200814676791,0.018528542499077,0.975473801560758
mlp1_r4,4,RLV,0.6804630347108894,0.9144805056315616,0.82975,0.823396865767436,0.0386930410481736,0.9586129753914988
mlp1_r4,4,Healthcare,0.6728741518109658,0.9143802578480412,0.7617499999999999,0.7968706668077765,0.0260665709519155,0.9710144927536232
attn1,4,RLV,0.6690650780841949,0.914655478662222,0.8349166666666666,0.8331824880749565,0.0719672632156325,0.9194630872483222
attn1,4,Healthcare,0.7076775626415962,0.9169801570736636,0.838,0.8455788555896073,0.0627060783999514,0.8974358974358975
mlp1_tanh_s018_r2,5,RLV,0.6764989966454119,0.9165133452000632,0.8386666666666668,0.8398620159782243,0.0,1.0
mlp1_tanh_s018_r2,5,Healthcare,0.7678999441755715,0.9178301005459172,0.8604166666666667,0.8713703981497878,0.0,1.0
mlp1_relu,5,RLV,0.6765177759161755,0.91651355157258,0.8386666666666668,0.8398678942856728,0.0001381310592155,1.0
mlp1_relu,5,Healthcare,0.7714333727108863,0.9179961289191104,0.8718333333333332,0.8755353972955368,0.0334354255254308,0.9723756906077348
mlp2_tanh,5,RLV,0.6763742064901564,0.9171936775021632,0.8555000000000001,0.8472763020205065,0.1134766449542825,0.8795045045045045
mlp2_tanh,5,Healthcare,0.7490177454033696,0.9169017520230552,0.8455833333333334,0.8605307278808848,0.0733892897897381,0.9259668508287292
mlp1_s009,5,RLV,0.678044838173833,0.9173556498914588,0.8640000000000001,0.8474995001109912,0.0448320751784269,0.9493243243243245
mlp1_s009,5,Healthcare,0.76494683007676,0.917890041951774,0.8633333333333333,0.8711729850929268,0.0214719773562767,0.9790055248618784
mlp1_s036,5,RLV,0.666893837947519,0.9137170415796632,0.7375,0.7803801382032112,0.0864442372608216,0.8783783783783784
mlp1_s036,5,Healthcare,0.771475314955126,0.9170888715416312,0.8424166666666667,0.8650903543163644,0.0417691697863134,0.960220994475138
mlp1_r1,5,RLV,0.6799678880723424,0.9163050467385888,0.8306666666666667,0.8388229305728614,0.0172442134882974,0.9876126126126126
mlp1_r1,5,Healthcare,0.7644360412811325,0.9174752336892812,0.8595833333333333,0.8697686229258111,0.01745671988216,0.9834254143646408
mlp1_r4,5,RLV,0.6771844487967047,0.9160814879436576,0.8290833333333333,0.8376202058013942,0.0228190885330024,0.9864864864864864
mlp1_r4,5,Healthcare,0.760504522924307,0.9166730340811662,0.8438333333333332,0.8631894535264095,0.0395712329860604,0.958011049723757
attn1,5,RLV,0.6722918155773514,0.9172790710524076,0.86125,0.8477733256685134,0.1064176601570234,0.8862612612612613
attn1,5,Healthcare,0.7559961441048935,0.917447182794596,0.8565833333333334,0.8660017405322213,0.0607747014898641,0.9314917127071825
mlp1_tanh_s018_r2,6,RLV,0.6921981286635089,0.9171308747201492,0.8384166666666667,0.8313873072031052,0.0,1.0
mlp1_tanh_s018_r2,6,Healthcare,0.6870027809343874,0.91581439689476,0.8240000000000001,0.8205493141463094,0.0,1.0
mlp1_relu,6,RLV,0.705094047850046,0.9176338442509606,0.8713333333333333,0.8524899448198022,0.0779827487269813,0.9234088457389428
mlp1_relu,6,Healthcare,0.7114939746151142,0.9162323870623318,0.8386666666666668,0.8358836198287669,0.0372332293412069,0.9724366041896362
mlp2_tanh,6,RLV,0.7189035183758336,0.9189997546864932,0.8951666666666668,0.8635924668760957,0.0890440827492096,0.9050701186623517
mlp2_tanh,6,Healthcare,0.7303532426795324,0.9177492880167424,0.83,0.846740073308805,0.122653482954723,0.856670341786108
mlp1_s009,6,RLV,0.7024701195995648,0.9175473090889988,0.8615833333333334,0.845502034649633,0.039494048828599,0.95361380798274
mlp1_s009,6,Healthcare,0.7029049837970133,0.9168457532161818,0.8488333333333332,0.8419542234152846,0.0335974899654093,0.9470782800441014
mlp1_s036,6,RLV,0.6549481322777827,0.9146365423714208,0.7285833333333332,0.7629156851016096,0.0720019183028758,0.8629989212513485
mlp1_s036,6,Healthcare,0.6522398346794909,0.9130309595860816,0.7481666666666666,0.7708857345599125,0.0654226512704329,0.8996692392502756
mlp1_r1,6,RLV,0.6881939522459465,0.917043987532614,0.8356666666666667,0.8294693381306968,0.019391911203227,0.9816612729234088
mlp1_r1,6,Healthcare,0.7000391217532503,0.915973924664204,0.8284166666666667,0.8306011966974381,0.0195430785800229,0.9768467475192943
mlp1_r4,6,RLV,0.6787942413418825,0.9161345103429042,0.818,0.818682714111022,0.042859808006034,0.9665587918015104
mlp1_r4,6,Healthcare,0.6929684687046556,0.9157879886904584,0.8134999999999999,0.829066372688209,0.0260120536112013,0.9658213891951488
attn1,6,RLV,0.7116027203898376,0.9180077268638712,0.88,0.8567222309967434,0.0753469993066713,0.9137001078748652
attn1,6,Healthcare,0.7080546671680895,0.917084852073655,0.8495833333333335,0.8437586516094376,0.0580908646330891,0.9338478500551268
mlp1_tanh_s018_r2,7,RLV,0.6830975712575551,0.9153402159425168,0.8413333333333334,0.8363334801991662,0.0,1.0
mlp1_tanh_s018_r2,7,Healthcare,0.6783008945044696,0.916691572859055,0.8220000000000001,0.8292126962682687,0.0,1.0
mlp1_relu,7,RLV,0.684700822622249,0.91565089674879,0.853,0.8404626243760049,0.0269242533377732,0.9784580498866212
mlp1_relu,7,Healthcare,0.7046317633753586,0.9179495907278604,0.8590833333333333,0.8516311710135581,0.0415603855438429,0.9647326507394768
mlp2_tanh,7,RLV,0.6784118734718811,0.9154422752437444,0.8381666666666666,0.8315246647064075,0.0659669479249357,0.919501133786848
mlp2_tanh,7,Healthcare,0.7024251106517966,0.9181087402138848,0.8584166666666667,0.853314892058107,0.07736527057893,0.9112627986348124
mlp1_s009,7,RLV,0.6852649458416006,0.9162072026045548,0.865,0.8467624119236942,0.0379603438347146,0.9546485260770976
mlp1_s009,7,Healthcare,0.6968224382577425,0.9176950278164816,0.847,0.843443021841273,0.0273653972000495,0.9726962457337884
mlp1_s036,7,RLV,0.677070283669877,0.9125461093115828,0.73625,0.7793324946814993,0.0735702517140505,0.8786848072562359
mlp1_s036,7,Healthcare,0.6385580218050284,0.9140400674588972,0.7514166666666666,0.7870617452850318,0.0545561514363007,0.91353811149033
mlp1_r1,7,RLV,0.681991039596889,0.91511034201991,0.84,0.8360359047951866,0.0180287435183868,0.9727891156462584
mlp1_r1,7,Healthcare,0.671272277107831,0.9165571584253076,0.8175,0.8226579310783404,0.0177744371190861,0.9806598407281
mlp1_r4,7,RLV,0.6784947938088477,0.9150132547084994,0.8416666666666666,0.834815400873621,0.0260298052383921,0.9603174603174603
mlp1_r4,7,Healthcare,0.6787448613303174,0.9164795031502794,0.81025,0.8226425780166915,0.0353355215925719,0.9715585893060296
attn1,7,RLV,0.678111597172066,0.9159983411032968,0.8711666666666668,0.8461470648077516,0.0846970458388005,0.9024943310657596
attn1,7,Healthcare,0.7158874789647776,0.9186201837354953,0.8711666666666668,0.8595681467486318,0.0543680953490686,0.944254835039818
mlp1_tanh_s018_r2,8,RLV,0.7372452840977987,0.9131576728236404,0.8521666666666667,0.8550695450386524,0.0,1.0
mlp1_tanh_s018_r2,8,Healthcare,0.6794390847378886,0.9158305272876064,0.8006666666666666,0.8205299451235425,0.0,1.0
mlp1_relu,8,RLV,0.7434562451513592,0.9135966481988728,0.86,0.8593027272272974,0.0249478144880512,0.9911699779249448
mlp1_relu,8,Healthcare,0.6999317469299298,0.9169116109210416,0.8304166666666667,0.838950548097208,0.0391498666668356,0.953763440860215
mlp2_tanh,8,RLV,0.7750385832110934,0.9160591858098212,0.9006666666666666,0.8839959082184314,0.0771928906773945,0.9227373068432672
mlp2_tanh,8,Healthcare,0.726880387401941,0.9177126585079636,0.8475833333333332,0.8543559186035639,0.0699380692568624,0.9161290322580644
mlp1_s009,8,RLV,0.7495302305875553,0.9145052923314344,0.8911666666666668,0.8727978427637136,0.037756919488406,0.9514348785871964
mlp1_s009,8,Healthcare,0.6992028470251013,0.9169027900526489,0.8316666666666666,0.837065085749855,0.0252654168450912,0.9559139784946236
mlp1_s036,8,RLV,0.710261430150443,0.9099424983070328,0.7392500000000001,0.8032253677753431,0.0742783233001835,0.8796909492273731
mlp1_s036,8,Healthcare,0.6359786116776424,0.9131204630513676,0.7207499999999999,0.7630727157444199,0.0507612293350859,0.9064516129032258
mlp1_r1,8,RLV,0.7200773660163869,0.9129774070475962,0.84325,0.8472132916351004,0.0241737815184023,0.979028697571744
mlp1_r1,8,Healthcare,0.685989632107367,0.9163268900164268,0.8133333333333335,0.8300204143488392,0.0240938202865026,0.9698924731182796
mlp1_r4,8,RLV,0.7440039591807325,0.913700423922582,0.8636666666666667,0.8600026359626571,0.0303887483082622,0.977924944812362
mlp1_r4,8,Healthcare,0.7068749280927197,0.9172187274553908,0.8247500000000001,0.8451339604829599,0.038385615533195,0.953763440860215
attn1,8,RLV,0.7497609486882776,0.915467786048238,0.8930000000000001,0.8742834130145275,0.0767186863487221,0.9227373068432672
attn1,8,Healthcare,0.7166540829589619,0.9176693340563028,0.8566666666666667,0.8486335986714861,0.0662684928002742,0.8989247311827957
mlp1_tanh_s018_r2,9,RLV,0.7571886741747106,0.9161959507475704,0.8620833333333334,0.8644110418806844,0.0,1.0
mlp1_tanh_s018_r2,9,Healthcare,0.693229000278377,0.9118314915648582,0.7818333333333333,0.8092498258384299,0.0,1.0
mlp1_relu,9,RLV,0.7505277227475643,0.9158200176855218,0.8655833333333334,0.8663180674217034,0.0357249960383549,0.9747530186608124
mlp1_relu,9,Healthcare,0.6783227853291437,0.9121934554016888,0.8070833333333334,0.815464814075579,0.0658497947306012,0.922566371681416
mlp2_tanh,9,RLV,0.7464381188723439,0.91676914784495,0.8875,0.8714230230943872,0.0954519858243908,0.9034028540065862
mlp2_tanh,9,Healthcare,0.6876610159028962,0.9123400438351412,0.8155000000000001,0.8206870231292452,0.0924353290424381,0.8694690265486725
mlp1_s009,9,RLV,0.7470548224012926,0.916362085954878,0.8758333333333335,0.8690918857841581,0.0339784557140247,0.9517014270032932
mlp1_s009,9,Healthcare,0.6842500791801999,0.9120963119119136,0.8035,0.8160648556401917,0.0345124751870275,0.9502212389380532
mlp1_s036,9,RLV,0.7741350220467623,0.9147885450003423,0.8085833333333332,0.8414979436741881,0.0660495579073599,0.9143798024149288
mlp1_s036,9,Healthcare,0.7075756258503642,0.9102689490911232,0.7278333333333333,0.7860658921269671,0.0668657900877008,0.9170353982300884
mlp1_r1,9,RLV,0.7593331565704161,0.9163674805181414,0.8643333333333334,0.8665399799033199,0.0214447914038282,0.9791437980241492
mlp1_r1,9,Healthcare,0.6873593389050661,0.9113925897326048,0.7744999999999999,0.8050547883786856,0.0228710294013984,0.96570796460177
mlp1_r4,9,RLV,0.7550530254273373,0.9165842854859344,0.871,0.8668940426478909,0.0302769428548133,0.9725576289791438
mlp1_r4,9,Healthcare,0.6847463742160339,0.91084684614727,0.7584166666666667,0.7923824897724943,0.0393203492757361,0.9325221238938052
attn1,9,RLV,0.7245241384133018,0.9144229246792004,0.848,0.8507045931602433,0.0603393662891079,0.9341383095499451
attn1,9,Healthcare,0.6810829936290936,0.9124509189098516,0.8140000000000001,0.8215432884755144,0.0712218758742228,0.9048672566371682
mlp1_tanh_s018_r2,10,RLV,0.7186093858929795,0.9176758311444894,0.8494166666666668,0.8516706667731132,0.0,1.0
mlp1_tanh_s018_r2,10,Healthcare,0.7546838157166788,0.9146216507621304,0.7995833333333333,0.8360408615971019,0.0,1.0
mlp1_relu,10,RLV,0.7218621075633642,0.9189852983173424,0.8660833333333333,0.8592472008540528,0.0726842654430446,0.9367369589345172
mlp1_relu,10,Healthcare,0.7466303334917908,0.9143212722134816,0.79625,0.8297516439175148,0.0203994172958798,0.9977728285077953
mlp2_tanh,10,RLV,0.7274426440440479,0.9199897147117028,0.8821666666666667,0.8675169800972098,0.1502114519578443,0.8745837957824639
mlp2_tanh,10,Healthcare,0.7281954493175107,0.9157686778362596,0.8390000000000001,0.8436568947654771,0.1023792908880417,0.8485523385300668
mlp1_s009,10,RLV,0.7211464037279081,0.919330399659528,0.8876666666666666,0.8684725363275174,0.0475754747493339,0.9389567147613762
mlp1_s009,10,Healthcare,0.7544446435059763,0.9158181091469408,0.83625,0.8480666300681666,0.0448555039387149,0.9265033407572384
mlp1_s036,10,RLV,0.7135848593095296,0.9134316246447844,0.7090833333333333,0.7700696257024164,0.0922054548939254,0.8590455049944506
mlp1_s036,10,Healthcare,0.7506899012886047,0.9107155975031732,0.6735,0.7598982673313577,0.0858889639479528,0.8552338530066815
mlp1_r1,10,RLV,0.7184877674161835,0.9173628881354444,0.84,0.849235315091507,0.0185200463631934,0.9800221975582686
mlp1_r1,10,Healthcare,0.7560507811557918,0.9152072734000156,0.80425,0.8378758045736903,0.0164330356586738,0.9866369710467706
mlp1_r4,10,RLV,0.7247615924178682,0.9176587709044652,0.8557499999999999,0.8558818419623802,0.0185626255133516,0.9833518312985572
mlp1_r4,10,Healthcare,0.7569565647302489,0.9149908518174056,0.8099166666666666,0.8394123654227801,0.0226421307799733,0.979955456570156
attn1,10,RLV,0.7208246219992765,0.9200339002060598,0.8964166666666666,0.8712578312054222,0.0960927991836988,0.9056603773584906
attn1,10,Healthcare,0.7576154040119985,0.916949957867282,0.8510833333333332,0.8563497453003444,0.0989190605920963,0.8585746102449888
mlp1_tanh_s018_r2,11,RLV,0.7004107446771921,0.9153254373669494,0.8581666666666666,0.8521559160875651,0.0,1.0
mlp1_tanh_s018_r2,11,Healthcare,0.7200685988201235,0.91580314121112,0.8324166666666667,0.8451039350018681,0.0,1.0
mlp1_relu,11,RLV,0.7155205331432214,0.9159914585054726,0.8655833333333334,0.8591753916579408,0.0180187712968942,0.9922048997772828
mlp1_relu,11,Healthcare,0.7313090806205554,0.9161886884412468,0.8455000000000001,0.852250778329292,0.0206780819402166,0.9858233369683752
mlp2_tanh,11,RLV,0.7212181208137127,0.9165869921331,0.8728333333333333,0.8627338914742577,0.0635108203938062,0.9443207126948776
mlp2_tanh,11,Healthcare,0.7343845192101245,0.9168972415736584,0.8680833333333333,0.8627639068883041,0.1029922116705562,0.9029443838604144
mlp1_s009,11,RLV,0.7157392777250303,0.9163003272690052,0.8764166666666666,0.8625596257456043,0.0279129230945166,0.975501113585746
mlp1_s009,11,Healthcare,0.7268296124876917,0.9164462417507429,0.8551666666666669,0.8571182334050864,0.0341891029604482,0.9629225736095964
mlp1_s036,11,RLV,0.6636477505906523,0.9127544231356473,0.79675,0.8180663509696775,0.0552380341088051,0.9276169265033408
mlp1_s036,11,Healthcare,0.7006623352253342,0.9135729547319696,0.7556666666666666,0.8006000536139445,0.0657528986838464,0.910577971646674
mlp1_r1,11,RLV,0.6997376298982757,0.915543269172122,0.8584166666666667,0.8517311467741748,0.0163401080442517,0.9866369710467706
mlp1_r1,11,Healthcare,0.728703154754666,0.9164437143983264,0.8429166666666665,0.8534665867051572,0.022367529928215,0.9727371864776444
mlp1_r4,11,RLV,0.6862648197728133,0.9144695526925511,0.8290833333333333,0.8338151287068549,0.0299078387410512,0.9632516703786193
mlp1_r4,11,Healthcare,0.7287002770999488,0.9159443518935072,0.8278333333333333,0.8365780051993209,0.0401128701080629,0.9531079607415486
attn1,11,RLV,0.7440618582252512,0.9171922538646624,0.8914166666666667,0.8758142720403389,0.07361248012296,0.9320712694877504
attn1,11,Healthcare,0.7328495231081879,0.9167564617195512,0.8576666666666667,0.859639142702003,0.0390511390834087,0.960741548527808
mlp1_tanh_s018_r2,12,RLV,0.7122402539293774,0.9159315873665272,0.8615,0.8482012798023678,0.0,1.0
mlp1_tanh_s018_r2,12,Healthcare,0.7311697996477288,0.9150642731546336,0.8139166666666665,0.8423781595003652,0.0,1.0
mlp1_relu,12,RLV,0.7399330343105093,0.9167934647249936,0.8969166666666668,0.8754034849883172,0.0669535922431581,0.9400452488687784
mlp1_relu,12,Healthcare,0.7397294437076436,0.9159993465677718,0.8426666666666668,0.8571553298896012,0.0610100628336952,0.9590254706533776
mlp2_tanh,12,RLV,0.7281042091653327,0.9156410333843724,0.8815833333333333,0.8653380877911768,0.0950956536250874,0.9027149321266968
mlp2_tanh,12,Healthcare,0.7231101723857858,0.915260348226942,0.8089166666666666,0.8372198054570412,0.0892090457990835,0.9091915836101884
mlp1_s009,12,RLV,0.724074644427899,0.9163503902982588,0.8819166666666667,0.8645093256013644,0.0381418784199767,0.9604072398190046
mlp1_s009,12,Healthcare,0.7330755199035103,0.9156513700202888,0.8327500000000001,0.8523144197520796,0.0369008805186806,0.954595791805094
mlp1_s036,12,RLV,0.6846344047058753,0.9142294137429936,0.7786666666666666,0.7913699198234181,0.0746999062927385,0.8868778280542986
mlp1_s036,12,Healthcare,0.7184828759144265,0.9128501380206556,0.7408333333333332,0.776199673525534,0.0711487417423567,0.8981173864894795
mlp1_r1,12,RLV,0.7150323210764252,0.9162696023117448,0.8640833333333333,0.8521099620799893,0.0234471915256307,0.9875565610859728
mlp1_r1,12,Healthcare,0.73526077146362,0.9150719194159193,0.80625,0.8381893307178495,0.0208661384523741,0.9778516057585824
mlp1_r4,12,RLV,0.7190786772103301,0.9164427672169893,0.8752500000000001,0.8574878834368701,0.0242687537142155,0.9819004524886876
mlp1_r4,12,Healthcare,0.7403200226300449,0.9157187625722204,0.81575,0.8430829824586874,0.0211592048178628,0.982281284606866
attn1,12,RLV,0.7283862075037916,0.9162064875983552,0.9009166666666668,0.8738448652378165,0.079779727494845,0.910633484162896
attn1,12,Healthcare,0.7325105074648371,0.9157800155038086,0.8464166666666665,0.8560664279840345,0.0870507762184392,0.8959025470653378
mlp1_tanh_s018_r2,13,RLV,0.70268277843997,0.9140485297475373,0.86675,0.8533584761154484,0.0,1.0
mlp1_tanh_s018_r2,13,Healthcare,0.7529181807388472,0.9188134408414962,0.8682500000000001,0.863637271623177,0.0,1.0
mlp1_relu,13,RLV,0.7161368194699139,0.914124682122598,0.8779166666666667,0.8628654507836023,0.058867103639369,0.9488320355951056
mlp1_relu,13,Healthcare,0.7477281545306876,0.9186874609172484,0.8670833333333333,0.861612256497815,0.0229875173602598,0.9865921787709496
mlp2_tanh,13,RLV,0.7156599437759473,0.9138344323894898,0.8560833333333333,0.8590574851299589,0.0775616788301048,0.9199110122358176
mlp2_tanh,13,Healthcare,0.7530107146300281,0.9181496260931508,0.8483333333333334,0.8626727370254698,0.0658323536737874,0.924022346368715
mlp1_s009,13,RLV,0.7124914574878968,0.9144118692404862,0.8711666666666668,0.86043151130283,0.0303847528620837,0.9755283648498332
mlp1_s009,13,Healthcare,0.7465984741930063,0.9188520361302864,0.8691666666666665,0.8650680958270195,0.0253979733244915,0.9631284916201116
mlp1_s036,13,RLV,0.6796714647180241,0.9123962008625374,0.8129166666666667,0.8260682035691178,0.0600369948461583,0.9265850945494994
mlp1_s036,13,Healthcare,0.7620686312205743,0.918265182169468,0.8285833333333332,0.8531642782430997,0.0491008365542581,0.9474860335195532
mlp1_r1,13,RLV,0.7144816695908546,0.9145285683519117,0.8781666666666667,0.8628279497107159,0.0296138246763497,0.9655172413793104
mlp1_r1,13,Healthcare,0.7487593115286352,0.9187278282323592,0.8693333333333334,0.8680170477750829,0.0322636585936713,0.9743016759776536
mlp1_r4,13,RLV,0.7234341645179727,0.915013791075836,0.8839166666666667,0.8668708531454661,0.043059590106673,0.9566184649610678
mlp1_r4,13,Healthcare,0.7422176131875876,0.9181867592263824,0.8470833333333334,0.8536325142372138,0.0333002007143291,0.96536312849162
attn1,13,RLV,0.7205030390484873,0.914373305667079,0.8814166666666666,0.8655014085153405,0.0674311330288433,0.9410456062291436
attn1,13,Healthcare,0.7355264830779261,0.9185845190595872,0.8585833333333334,0.8584333287961607,0.0611709253246869,0.9284916201117318
mlp1_tanh_s018_r2,14,RLV,0.7184030990580882,0.9187202669587206,0.8967500000000002,0.8698612183268222,0.0,1.0
mlp1_tanh_s018_r2,14,Healthcare,0.680875996728265,0.9153792777160706,0.8293333333333334,0.8230256609528125,0.0,1.0
mlp1_relu,14,RLV,0.7170504132190197,0.9180889401667228,0.89225,0.8681505545857219,0.0338294629750131,0.9883449883449884
mlp1_relu,14,Healthcare,0.6804309299169558,0.9153825599404,0.8363333333333334,0.8329079987005573,0.0492547750653178,0.955406911928651
mlp2_tanh,14,RLV,0.715843401991977,0.9169559777245504,0.877,0.8599735237575038,0.0643716497555204,0.9475524475524476
mlp2_tanh,14,Healthcare,0.6494596472394917,0.9140951841436816,0.81125,0.8175802421606213,0.0624793456396423,0.9230769230769232
mlp1_s009,14,RLV,0.7186943177558233,0.9182764673201756,0.8966666666666667,0.8694179363841719,0.0321314997984533,0.977855477855478
mlp1_s009,14,Healthcare,0.6774324307407542,0.9154089540189438,0.8372499999999999,0.8295338414167875,0.0276760129009908,0.9687848383500556
mlp1_s036,14,RLV,0.7097764985668263,0.9188932936778436,0.8618333333333333,0.8532180973966331,0.0605795443970432,0.9452214452214452
mlp1_s036,14,Healthcare,0.6856613052766257,0.9144895315320692,0.7996666666666666,0.8120066011352806,0.0531248451971292,0.9375696767001116
mlp1_r1,14,RLV,0.7214208645001151,0.9180933954747496,0.8916666666666666,0.8689992845022806,0.033662768603642,0.9836829836829836
mlp1_r1,14,Healthcare,0.6627437773919929,0.9142254220664464,0.8094999999999999,0.8118297869882718,0.0217609453350947,0.9765886287625418
mlp1_r4,14,RLV,0.716720833314504,0.9176324095816872,0.8846666666666667,0.8656429351716877,0.0383498475045626,0.9790209790209792
mlp1_r4,14,Healthcare,0.66020420666394,0.913854469291534,0.79875,0.8038645300488747,0.0488474350280197,0.9464882943143812
attn1,14,RLV,0.7126221226082113,0.9175929660641048,0.8897499999999999,0.8624588858743042,0.064176328135422,0.951048951048951
attn1,14,Healthcare,0.6774259372941648,0.9154966575570176,0.8397500000000001,0.8330789351943537,0.0481758674267337,0.947603121516165
mlp1_tanh_s018_r2,15,RLV,0.6705401865107453,0.9130090540936509,0.8399166666666668,0.8268760356215213,0.0,1.0
mlp1_tanh_s018_r2,15,Healthcare,0.6769890540080428,0.9131305358996004,0.8184999999999999,0.8214536844414243,0.0,1.0
mlp1_relu,15,RLV,0.6874827656713514,0.9143713623694149,0.8589166666666668,0.8455574169651031,0.0684338467975176,0.9430523917995444
mlp1_relu,15,Healthcare,0.6770192778528749,0.9138631827381052,0.8458333333333334,0.8336723708827631,0.0567142205016951,0.9508928571428572
mlp2_tanh,15,RLV,0.7283726400820187,0.9156308632802224,0.8909166666666667,0.8731386201410328,0.1200748819249964,0.8724373576309795
mlp2_tanh,15,Healthcare,0.6833092243497396,0.9145328833072124,0.8516666666666667,0.8429337079769187,0.1016486115934345,0.8828125
mlp1_s009,15,RLV,0.6875019162715432,0.9139579812696652,0.86075,0.8453316222648154,0.038373549197365,0.9521640091116174
mlp1_s009,15,Healthcare,0.677622801489756,0.9139117481039786,0.8365,0.8330045913656078,0.0420113553508683,0.9475446428571428
mlp1_s036,15,RLV,0.636029823880243,0.9104353500131982,0.7453333333333333,0.7658499421453618,0.07550298664443,0.8724373576309795
mlp1_s036,15,Healthcare,0.6731197092783524,0.9103813186934536,0.6992500000000001,0.7498582450792122,0.0806638045406255,0.8604910714285714
mlp1_r1,15,RLV,0.6967797178085277,0.9139515946431191,0.8640833333333333,0.8493694266550399,0.0251678055566136,0.9601366742596812
mlp1_r1,15,Healthcare,0.676717731341456,0.9131107941312924,0.8189166666666666,0.8214347034969646,0.015050759735464,0.9832589285714286
mlp1_r4,15,RLV,0.7003236626206409,0.9139731006613812,0.8594999999999999,0.8455975414588814,0.0554981832982528,0.9350797266514806
mlp1_r4,15,Healthcare,0.6830890828251394,0.9139091638076776,0.8356666666666667,0.8286151673765444,0.0359666232538019,0.9553571428571428
attn1,15,RLV,0.7175324655418077,0.9146617453190016,0.8651666666666666,0.8587089557543925,0.1269585589036128,0.8633257403189066
attn1,15,Healthcare,0.667421739551071,0.9134633903225492,0.8415833333333333,0.8344765979353792,0.0873635733468725,0.9017857142857144
mlp1_tanh_s018_r2,16,RLV,0.7308859907425403,0.913850101573854,0.8469999999999999,0.8497098926739993,0.0,1.0
mlp1_tanh_s018_r2,16,Healthcare,0.6978139559074023,0.9141518508142888,0.8030833333333334,0.826186145798016,0.0,1.0
mlp1_relu,16,RLV,0.7264782821612652,0.9135977031820444,0.8463333333333334,0.8507155962306386,0.0486835293429808,0.9804347826086957
mlp1_relu,16,Healthcare,0.7043158282821299,0.9156894267116716,0.8376666666666668,0.8427317650374121,0.064048775292735,0.9503311258278144
mlp2_tanh,16,RLV,0.719620368359219,0.9141593949051446,0.8520833333333334,0.8475353196554996,0.0986419853916048,0.8804347826086957
mlp2_tanh,16,Healthcare,0.6692326775528024,0.9149968200873748,0.8290000000000001,0.8299401228981338,0.1141026155273967,0.8830022075055187
mlp1_s009,16,RLV,0.7306202552688603,0.9139199464208752,0.8564166666666665,0.8558279083568001,0.0389479283012529,0.9630434782608696
mlp1_s009,16,Healthcare,0.6936398934281591,0.9149384964880448,0.8283333333333335,0.8355714359280856,0.044012748025338,0.9624724061810156
mlp1_s036,16,RLV,0.7292876226943618,0.91203982479869,0.7883333333333333,0.8237343384072529,0.0742399025034937,0.915217391304348
mlp1_s036,16,Healthcare,0.6971458954622448,0.9108860412268184,0.6845,0.7557928501599868,0.0842808930743245,0.8598233995584988
mlp1_r1,16,RLV,0.7293934992618003,0.9133888043247582,0.8421666666666667,0.8469457568403166,0.0206422669470372,0.9728260869565216
mlp1_r1,16,Healthcare,0.7014721489886743,0.91422750502686,0.8060833333333334,0.8334222098321624,0.0233430483854734,0.977924944812362
mlp1_r4,16,RLV,0.7378457631837239,0.9132814764376772,0.8376666666666667,0.8461425149856183,0.0350348545092259,0.9554347826086956
