k,domain,gene_dropped,A_triad_mean,A_triad_std,TS_mean,SR,Rel,Rel_delta_vs_full,baseline_balanced_accuracy_mean,baseline_balanced_accuracy_std,baseline_f1_mean
2,RLV,A,0.7141762683600699,0.0,0.9192495072933156,0.89225,0.8748454638069953,0.03806977355683028,0.620066889632107,0.0,0.6847826086956522
2,RLV,D,0.5845886019787019,0.0,0.9157138857516007,0.88,0.8284631653834774,-0.008312524866687654,0.5926978818283166,0.0,0.7154046997389034
2,RLV,E,0.6703269023561965,0.0,0.9161975767992119,0.8785,0.8570465055498968,0.020270815299731737,0.5770345596432553,0.0,0.6519337016574586
2,Healthcare,S,0.6414647912963429,0.0,0.9141545978756731,0.8469166666666667,0.8394760064429284,0.01580421261249987,0.6263610818405339,0.0,0.7609254498714653
2,Healthcare,A,0.7240723994571564,0.0,0.918830084173635,0.8576666666666667,0.8691283827999486,0.045456588969520095,0.5275728837372673,0.0,0.6896551724137931
2,Healthcare,D,0.7272505148257101,0.0,0.9128036755131671,0.8333333333333335,0.862422429377314,0.038750635546885404,0.6159114857744995,0.0,0.7219251336898396
2,Healthcare,E,0.7194293403901328,0.0,0.9149693250549831,0.8561666666666667,0.8664395114736576,0.042767717643229064,0.628644186863365,0.0,0.764102564102564
3,RLV,S,0.6246125775618763,0.0,0.912063136633577,0.8556666666666666,0.8355742744720321,0.02415005839294815,0.5466008771929824,0.0,0.712468193384224
3,RLV,A,0.6533846201259355,0.0,0.913359590839826,0.86225,0.8469562477049677,0.0355320316258837,0.5827850877192983,0.0,0.7386934673366834
3,RLV,D,0.5957406707708175,0.0,0.9091978281220242,0.8785,0.8305472629842636,0.01912304690517963,0.6030701754385965,0.0,0.7282051282051282
3,RLV,E,0.6251589456054615,0.0,0.9113034249373261,0.85075,0.834379936630834,0.022955720551749992,0.611842105263158,0.0,0.7411167512690355
3,Healthcare,S,0.6656615931912538,0.0,0.920313374670032,0.9126666666666668,0.8647197050200034,0.0030479460098572497,0.5273109243697479,0.0,0.676923076923077
3,Healthcare,A,0.7103361492241249,0.0,0.9182857070771484,0.88875,0.8725801692774512,0.010908410267305046,0.5235294117647059,0.0,0.7403846153846154
3,Healthcare,D,0.7314506784521324,0.0,0.9189463194572008,0.8978333333333333,0.8813892083175476,0.01971744930740149,0.575735294117647,0.0,0.7666666666666667
3,Healthcare,E,0.6855130529136506,0.0,0.9193574019736499,0.8840833333333333,0.8639693329910976,0.0022975739809514284,0.5923319327731092,0.0,0.7584541062801933
4,RLV,S,0.6625590658903583,0.0,0.9162247573095779,0.8869999999999999,0.8566187197695764,0.02956188961326045,0.4869177688326624,0.0,0.6410958904109589
4,RLV,A,0.7095734512054745,0.0,0.9156538895577997,0.8623333333333334,0.8651690385449846,0.03811220838866869,0.5423615104466168,0.0,0.6537396121883656
4,RLV,D,0.5412513008232097,0.0,0.9130482814873733,0.8684166666666667,0.8093851119404586,-0.017671718215857335,0.5681426106958022,0.0,0.6648199445983379
4,RLV,E,0.7165412819875887,0.0,0.9154197997902153,0.8576666666666667,0.8660540807412139,0.038997250584898,0.559756565075714,0.0,0.6666666666666666
4,Healthcare,S,0.6619204740666887,0.0,0.9165900221018929,0.8663333333333333,0.8514643930796224,0.045436941943415854,0.5255348516218081,0.0,0.6629526462395543
4,Healthcare,A,0.6707137290359945,0.0,0.9162936278259461,0.8150833333333333,0.8412856262112455,0.03525817507503892,0.5189786059351277,0.0,0.6420454545454546
4,Healthcare,D,0.7071646093473997,0.0,0.9128372671574613,0.8183333333333332,0.8525326696305223,0.04650521849431577,0.5486542443064182,0.0,0.6777777777777778
4,Healthcare,E,0.6276411089627204,0.0,0.9164351500025022,0.8032499999999999,0.82445311531715,0.01842566418094349,0.4668737060041408,0.0,0.5781710914454278
5,RLV,S,0.6656571331452272,0.0,0.9184816873607786,0.86925,0.8538202443421538,0.013958228363929459,0.5611111111111111,0.0,0.7253886010362695
5,RLV,A,0.711210837218005,0.0,0.9204344688732586,0.8896666666666668,0.8735839366347664,0.033721920656542115,0.5812698412698413,0.0,0.7074468085106383
5,RLV,D,0.5807083170567393,0.0,0.9155716736383696,0.8773333333333332,0.826425589127307,-0.013436426850917282,0.6212698412698412,0.0,0.766497461928934
5,RLV,E,0.7159828093246731,0.0,0.9167262279838542,0.8758333333333332,0.8707448820282443,0.030882866050019997,0.6406349206349207,0.0,0.764102564102564
5,Healthcare,S,0.6818880339429603,0.0,0.9188135217453677,0.8989166666666667,0.866293328800627,-0.0050770693491606345,0.5693882141250562,0.0,0.6876640419947506
5,Healthcare,A,0.7530789025816187,0.0,0.9185731145003324,0.8825,0.8839286922338723,0.012558294084084598,0.5164192532613585,0.0,0.6989795918367347
5,Healthcare,D,0.7304285010247643,0.0,0.9162331962580392,0.8998333333333334,0.8809199646110003,0.009549566461212633,0.5822087269455691,0.0,0.7080103359173127
5,Healthcare,E,0.742128897900136,0.0,0.9192998989426732,0.8946666666666667,0.8838925085386301,0.012522110388842433,0.639451192082771,0.0,0.7037037037037037
6,RLV,S,0.6669572519429581,0.0,0.9168679398286574,0.8629166666666667,0.8523018101474721,0.02091450294436692,0.4773504273504273,0.0,0.6801007556675063
6,RLV,A,0.719694958295698,0.0,0.9194390373836643,0.8579166666666669,0.8680187892174647,0.03663148201435951,0.5401709401709403,0.0,0.6684073107049608
6,RLV,D,0.6402184728671704,0.0,0.9159680037444544,0.9166666666666667,0.85625867776959,0.024871370566484807,0.4863247863247863,0.0,0.6784810126582278
6,RLV,E,0.6879589521374413,0.0,0.9188870885344493,0.8619166666666667,0.8591569123126411,0.027769605109535966,0.4491452991452991,0.0,0.6512820512820513
6,Healthcare,S,0.6466730582545659,0.0,0.917337972486425,0.8905833333333334,0.852554548087228,0.03200523394091859,0.4426020408163266,0.0,0.6253369272237197
6,Healthcare,A,0.6513864061837092,0.0,0.9179969407074757,0.8546666666666667,0.8455108260755716,0.024961511929262215,0.49107142857142855,0.0,0.5459940652818991
6,Healthcare,D,0.6425027680592762,0.0,0.9168624453627412,0.86225,0.8442150645408009,0.02366575039449148,0.5790816326530612,0.0,0.6064139941690962
6,Healthcare,E,0.6442272977123175,0.0,0.915658299084298,0.8548333333333333,0.8426815821008627,0.022132267954553364,0.5035076530612245,0.0,0.5519287833827893
7,RLV,S,0.6833064981824508,0.0,0.9172644220882218,0.8691666666666668,0.8591189340524813,0.022785453853315096,0.5131859918855435,0.0,0.6844919786096256
7,RLV,A,0.6975324429554536,0.0,0.9179084446324917,0.8809999999999999,0.8666323996680461,0.03029891946887986,0.569773649370062,0.0,0.7058823529411765
7,RLV,D,0.6088695538381135,0.0,0.9121224107475545,0.8833333333333333,0.8369037250446326,0.0005702448454664166,0.5437219730941705,0.0,0.6986666666666667
7,RLV,E,0.699083584823562,0.0,0.9179035965417479,0.88575,0.8682790737246451,0.03194559352547888,0.5497544309203501,0.0,0.7239583333333334
7,Healthcare,S,0.6570935254797878,0.0,0.918860414270167,0.8803333333333333,0.8538487935244009,0.02463609725613225,0.49936268261594274,0.0,0.6898395721925134
7,Healthcare,A,0.6732992629778204,0.0,0.9160692548499781,0.8420000000000001,0.848910948059151,0.01969825179088236,0.5539758799882342,0.0,0.6868131868131868
7,Healthcare,D,0.6920535190741849,0.0,0.9162779955086021,0.8710833333333333,0.862098045916853,0.03288534964858436,0.5738307677223258,0.0,0.7029972752043597
7,Healthcare,E,0.635739988911502,0.0,0.9173477739396918,0.8589166666666667,0.8412811204909358,0.012068424222667185,0.5502500245122071,0.0,0.6956521739130435
8,RLV,S,0.644673594090173,0.0,0.9133243785969142,0.8701666666666666,0.8460418450370298,-0.009027700001622563,0.590954110267415,0.0,0.6947368421052632
8,RLV,A,0.7120863700220225,0.0,0.9180342085141855,0.9173333333333333,0.8799939332672085,0.024924388228556138,0.5395620116650159,0.0,0.6486486486486487
8,RLV,D,0.5949183003880244,0.0,0.9117968119074753,0.8954166666666665,0.8348244171290623,-0.0202451279095901,0.5652580609662154,0.0,0.672
8,RLV,E,0.7365312196708422,0.0,0.9127980739492709,0.8644999999999999,0.873137655339586,0.018068110300933582,0.5737867282931661,0.0,0.6666666666666666
8,Healthcare,S,0.573763245385959,0.0,0.9137275346301583,0.8416666666666666,0.8150277411703214,-0.0055022039532210965,0.524656235182551,0.0,0.6486486486486487
8,Healthcare,A,0.6501683430154541,0.0,0.9170875511415988,0.8476666666666667,0.8431705531279569,0.022640608004414364,0.5188477951635846,0.0,0.6873385012919897
8,Healthcare,D,0.6912630074658153,0.0,0.9172680912165349,0.8726666666666667,0.8624759576072404,0.04194601248369789,0.5251303935514462,0.0,0.6736842105263158
8,Healthcare,E,0.6251762200905971,0.0,0.9155259183315633,0.8248333333333333,0.8289146672552731,0.008384722131730582,0.5817923186344239,0.0,0.6666666666666666
9,RLV,S,0.736163948649548,0.0,0.9186097868245766,0.8978333333333333,0.8827248131494676,0.018313771268783197,0.6333333333333333,0.0,0.7684729064039408
9,RLV,A,0.7487385089467168,0.0,0.9188067419913106,0.9186666666666667,0.8916164562660516,0.027205414385367166,0.5708333333333333,0.0,0.7591240875912408
9,RLV,D,0.5720623536465189,0.0,0.9126374069580876,0.8797499999999999,0.8232376559848653,-0.04117338589581909,0.6552350427350427,0.0,0.7172774869109948
9,RLV,E,0.7547744958733923,0.0,0.9168717816314487,0.8844166666666666,0.8844956175279642,0.020084575647279834,0.6311965811965812,0.0,0.7654320987654321
9,Healthcare,S,0.6466860498386658,0.0,0.9146094660065357,0.8295833333333335,0.8369457352217805,0.027695909383350648,0.6061875604253948,0.0,0.7204301075268817
9,Healthcare,A,0.6639605868379969,0.0,0.914525001108782,0.8241666666666666,0.8410817934295376,0.031831967591107735,0.5138575572027071,0.0,0.6702702702702703
9,Healthcare,D,0.674049183795431,0.0,0.9101742120306936,0.8340833333333333,0.845778009587369,0.03652818374893918,0.5551885272317112,0.0,0.720626631853786
9,Healthcare,E,0.649848260484773,0.0,0.9134357974282981,0.8429166666666668,0.8410438846342774,0.03179405879584751,0.49121817595874956,0.0,0.6465753424657534
10,RLV,S,0.6833926395277307,0.0,0.9200537757192628,0.8846666666666667,0.863606282734077,0.011935615960963819,0.5343584305408271,0.0,0.6772486772486772
10,RLV,A,0.7335309950274677,0.0,0.9209377623384991,0.9010833333333333,0.8832902303056916,0.03161956353257844,0.5909862142099682,0.0,0.6792452830188679
10,RLV,D,0.5771411719298523,0.0,0.9136183935946962,0.8830833333333333,0.8260610498613713,-0.025609616911741906,0.566967126193001,0.0,0.727735368956743
10,RLV,E,0.7151689878154919,0.0,0.9163695077731966,0.8705833333333334,0.8691053292767617,0.017434662503648446,0.6005302226935313,0.0,0.7120418848167539
10,Healthcare,S,0.6802767942053115,0.0,0.9168601421113975,0.8399166666666668,0.850758383229218,0.014717521632116148,0.5162037037037037,0.0,0.6424581005586593
10,Healthcare,A,0.7131113135514003,0.0,0.9147420105551176,0.8205833333333333,0.8553515778883937,0.019310716291291774,0.5671296296296297,0.0,0.684931506849315
10,Healthcare,D,0.7454152210522907,0.0,0.9151922156548025,0.8803333333333333,0.8803176921229563,0.044276830525854405,0.599537037037037,0.0,0.7219251336898396
10,Healthcare,E,0.6863816995968612,0.0,0.9140374119623553,0.8404166666666667,0.8521304429624266,0.01608958136532468,0.5902777777777778,0.0,0.72
11,RLV,S,0.6849465715547879,0.0,0.9182441264349075,0.9005,0.8675103063963436,0.01535439030877861,0.5636237095464562,0.0,0.7258883248730964
11,RLV,A,0.6866302923689854,0.0,0.9185540223029058,0.8901666666666668,0.865614948148336,0.013459032060770926,0.5507481730657696,0.0,0.7061855670103093
11,RLV,D,0.6126697364884087,0.0,0.9142411282733345,0.89425,0.8412721906302177,-0.010883725457347282,0.5443104048254263,0.0,0.6961038961038961
11,RLV,E,0.6644845094824925,0.0,0.9154273010392475,0.87825,0.854932289387801,0.002776373300235946,0.6048022271198237,0.0,0.7135416666666666
11,Healthcare,S,0.6544392008028376,0.0,0.9173720904465175,0.88075,0.8527404614440107,0.007636526442142633,0.5195652173913043,0.0,0.6415094339622641
11,Healthcare,A,0.7033187938260302,0.0,0.9187137669010992,0.8688333333333332,0.8655999653368747,0.020496030335006576,0.5152173913043478,0.0,0.6341463414634146
11,Healthcare,D,0.7122354172321118,0.0,0.9147052178945297,0.8696666666666667,0.8675896985507523,0.022485763548884208,0.5282608695652173,0.0,0.656
11,Healthcare,E,0.6671609637092007,0.0,0.9168320590281333,0.8714166666666666,0.8544498346365723,0.009345899634704224,0.5152173913043478,0.0,0.6341463414634146
12,RLV,S,0.6551622595591922,0.0,0.9177147651254141,0.8990833333333333,0.857460523115278,0.00925924331291017,0.5082125603864734,0.0,0.6022727272727273
12,RLV,A,0.6864078700820454,0.0,0.9182302136234011,0.9000833333333333,0.8678689250509106,0.01966764524854281,0.5182367149758453,0.0,0.6428571428571429
12,RLV,D,0.6118649741279126,0.0,0.9155211263904139,0.90275,0.8432820675567374,-0.004919212245630411,0.5481884057971015,0.0,0.650137741046832
12,RLV,E,0.6969824510463379,0.0,0.9157570678172161,0.8747500000000001,0.8644134553544742,0.01621217555210641,0.4548309178743961,0.0,0.5994397759103641
12,Healthcare,S,0.6477683578091463,0.0,0.9161923537268251,0.8605000000000002,0.8453553720491584,0.002977212548793351,0.5392307692307692,0.0,0.6556473829201102
12,Healthcare,A,0.6913458270761347,0.0,0.9179677061428119,0.8569166666666667,0.8587472012728699,0.016369041772504755,0.5320814479638009,0.0,0.6131805157593123
12,Healthcare,D,0.6939551640349433,0.0,0.9155130242190692,0.8718333333333333,0.8626951413813176,0.020316981880952545,0.5256561085972851,0.0,0.6330532212885154
12,Healthcare,E,0.680191877464574,0.0,0.9133864810251686,0.8374166666666667,0.8492917497557068,0.006913590255341662,0.5224434389140271,0.0,0.6426592797783933
13,RLV,S,0.6379275207746563,0.0,0.9163569217442002,0.894,0.8502436174171657,-0.003114858698282763,0.5093376638441016,0.0,0.6595744680851063
13,RLV,A,0.6789464131636168,0.0,0.9162511362230426,0.8865000000000001,0.8617517839110231,0.008393307795574678,0.4949541816494606,0.0,0.6132596685082873
13,RLV,D,0.5752055934389709,0.0,0.9118381224741596,0.9068333333333334,0.8304568665605772,-0.022901609554871305,0.45313768704326646,0.0,0.6490765171503958
13,RLV,E,0.6989484152067512,0.0,0.9142738864329728,0.9083333333333334,0.8728541336847156,0.01949565756926719,0.5059157870316668,0.0,0.6940874035989717
13,Healthcare,S,0.6791199493895524,0.0,0.9200095231468768,0.91,0.8683504842925622,0.004713212669385181,0.6442612942612943,0.0,0.6666666666666666
13,Healthcare,A,0.7327587820033593,0.0,0.9213596531023334,0.9080000000000001,0.8848487011475464,0.021211429524369385,0.5821733821733822,0.0,0.6274509803921569
13,Healthcare,D,0.7021915659046286,0.0,0.9167223267721053,0.89125,0.8703085299600546,0.006671258336877539,0.5636141636141636,0.0,0.6179775280898876
13,Healthcare,E,0.6951238440168704,0.0,0.9202161649824865,0.88875,0.8683262184397036,0.00468894681652654,0.6378510378510378,0.0,0.6555555555555556
14,RLV,S,0.6826609584546645,0.0,0.9195261224315043,0.9240833333333334,0.8727102338454871,0.002849015518664899,0.6017316017316017,0.0,0.6813186813186813
14,RLV,A,0.7167286874750246,0.0,0.9215733668595437,0.9146666666666667,0.8816310737858308,0.01176985545900866,0.5384800384800384,0.0,0.6916890080428955
14,RLV,D,0.5971253149020687,0.0,0.9176640457411464,0.9250833333333333,0.8437863860790819,-0.02607483224774032,0.5897065897065897,0.0,0.6902173913043478
14,RLV,E,0.7395536150109224,0.0,0.9202263018604777,0.9218333333333334,0.8899778103849696,0.02011659205814742,0.5776815776815777,0.0,0.6989247311827957
14,Healthcare,S,0.6155815978961773,0.0,0.9151855149181818,0.8540000000000001,0.8328430371759993,0.009817376223186902,0.6007882882882882,0.0,0.6956521739130435
14,Healthcare,A,0.6812339226050822,0.0,0.9192710334063019,0.88475,0.862760201457727,0.03973454050491465,0.527027027027027,0.0,0.6666666666666666
14,Healthcare,D,0.6380677973657211,0.0,0.9144885580688982,0.8575833333333334,0.8410665455747393,0.018040884621926878,0.6173986486486487,0.0,0.7349081364829396
14,Healthcare,E,0.6482052703730636,0.0,0.9171464349251842,0.8759999999999999,0.8495008867844,0.026475225831587568,0.6233108108108107,0.0,0.7301587301587301
15,RLV,S,0.6511501783699414,0.0,0.9157139491270514,0.8758333333333332,0.8500913868745491,0.02321535125302776,0.5772200772200773,0.0,0.7329842931937173
15,RLV,A,0.6689746281215267,0.0,0.916131916712706,0.8704166666666666,0.8546213039176143,0.027745268296092918,0.5218790218790219,0.0,0.6810810810810811
15,RLV,D,0.5685656400837752,0.0,0.9101187740621887,0.8753333333333333,0.8203761719796664,-0.006499863641854953,0.5534105534105533,0.0,0.7291666666666666
15,RLV,E,0.6530128883544916,0.0,0.9135972744315126,0.88825,0.8532041144151761,0.02632807879365473,0.5505148005148005,0.0,0.7403598971722365
15,Healthcare,S,0.6271839042531929,0.0,0.9138268723735077,0.8591666666666665,0.8376914101403446,0.016237725698920347,0.47346938775510206,0.0,0.6875
15,Healthcare,A,0.6749363206557207,0.0,0.9154123468683721,0.8602500000000001,0.8538391452996,0.03238546085817573,0.47569573283858996,0.0,0.6631016042780749
15,Healthcare,D,0.7018842174147867,0.0,0.9126478226656972,0.8645,0.8626476114414222,0.04119392699999791,0.47569573283858996,0.0,0.6631016042780749
15,Healthcare,E,0.6364442032994854,0.0,0.9141975994709792,0.855,0.8398304784482998,0.01837679400687553,0.49387755102040815,0.0,0.6910994764397905
16,RLV,S,0.6738011839912909,0.0,0.9155845379708203,0.8723333333333333,0.8565015867877078,0.006791694113708502,0.6170731707317073,0.0,0.7212276214833759
16,RLV,A,0.718383361763734,0.0,0.9175054165303198,0.888,0.8746704750761276,0.024960582402128284,0.49922158796056043,0.0,0.6382978723404256
16,RLV,D,0.595320239779792,0.0,0.9127810969794601,0.8944999999999999,0.8349767979489614,-0.01473309472503792,0.6112610275038921,0.0,0.7291139240506329
16,RLV,E,0.7222240596273245,0.0,0.9155980792645313,0.8797499999999999,0.8733413540125621,0.023631461338562754,0.5889984431759212,0.0,0.7286432160804021
16,Healthcare,S,0.6315581783132108,0.0,0.9157203056089556,0.8506666666666667,0.837498245341588,0.01131209954357204,0.5538461538461539,0.0,0.6648351648351648
16,Healthcare,A,0.6863084070955351,0.0,0.91726361846062,0.8590000000000001,0.8575346211271988,0.031348475329182834,0.5816433566433565,0.0,0.6954177897574124
16,Healthcare,D,0.6957299674634926,0.0,0.9145775318331367,0.8596666666666667,0.8599987726268681,0.03381262682885211,0.5601398601398602,0.0,0.6881720430107527
16,Healthcare,E,0.6624437646662876,0.0,0.9137556379306495,0.8285000000000001,0.8415266997895298,0.015340553991513795,0.5402097902097902,0.0,0.6424581005586593
17,RLV,S,0.6414319113346972,0.0,0.9182257897924917,0.9074166666666668,0.8550208398526499,-0.0047838160238160565,0.5899425287356321,0.0,0.7575757575757576
17,RLV,A,0.6689365837211348,0.0,0.9180005130657499,0.9135000000000001,0.8654343043015637,0.005629648425097722,0.5905172413793103,0.0,0.7802469135802469
17,RLV,D,0.5841444849275216,0.0,0.9157883498688351,0.9173333333333332,0.8369714471143024,-0.022833208762163548,0.5607758620689656,0.0,0.663013698630137
17,RLV,E,0.6813109449021862,0.0,0.915029107492586,0.91375,0.8687642000845591,0.008959544208093195,0.5770114942528736,0.0,0.7384615384615385
17,Healthcare,S,0.6868050496578508,0.0,0.9167717826090518,0.8794166666666666,0.8626256195583694,0.022586248611347726,0.5519770408163265,0.0,0.6981627296587927
17,Healthcare,A,0.7083260458390314,0.0,0.917986642152472,0.8455833333333334,0.8611057652038008,0.021066394256779142,0.49936224489795916,0.0,0.628099173553719
17,Healthcare,D,0.7149162922695913,0.0,0.9146419374835666,0.8644166666666666,0.8670763867429395,0.027037015795917885,0.5392219387755102,0.0,0.6175637393767706
17,Healthcare,E,0.7176663744256014,0.0,0.9165914229970185,0.8378333333333333,0.8616164968220178,0.02157712587499616,0.5535714285714286,0.0,0.6575342465753424
18,RLV,S,0.6896287534852252,0.0,0.9182156039975221,0.8815833333333333,0.8643822699994034,0.025164011174194645,0.5538537549407114,0.0,0.7286432160804021
18,RLV,A,0.7294172858196014,0.0,0.9213890700352906,0.8950833333333332,0.8806850912865195,0.041466832461310776,0.641600790513834,0.0,0.7680798004987531
18,RLV,D,0.64422673093749,0.0,0.9150331309978585,0.8706666666666666,0.8464121121704505,0.007193853345241807,0.5272727272727272,0.0,0.7040816326530612
18,RLV,E,0.6912268317517452,0.0,0.915357712247215,0.855,0.8576189861231377,0.018400727297928965,0.5821146245059289,0.0,0.7688564476885644
18,Healthcare,S,0.6076333977903878,0.0,0.9109307050576726,0.8194166666666667,0.8206499410934054,-0.006342638085061858,0.6099387619993379,0.0,0.6855524079320113
18,Healthcare,A,0.6981758962372885,0.0,0.9195076450944978,0.8595,0.8618695140503954,0.03487693487192811,0.6389026812313803,0.0,0.7405405405405405
18,Healthcare,D,0.6691784971021594,0.0,0.9139870481361989,0.8375833333333332,0.8460139250568813,0.019021345878414087,0.619372724263489,0.0,0.7002801120448179
18,Healthcare,E,0.68418587142965,0.0,0.9146732463937037,0.8369166666666668,0.8507081112408535,0.023715532062386302,0.6170142336974511,0.0,0.6966292134831461
19,RLV,S,0.656946794879315,0.0,0.914558894210084,0.8764166666666666,0.8518499964307978,0.013768925994319003,0.5105731225296443,0.0,0.7245657568238213
19,RLV,A,0.668801226864732,0.0,0.916193322925845,0.8758333333333332,0.8559066750501163,0.01782560461363747,0.5463438735177866,0.0,0.7469287469287469
19,RLV,D,0.5844491157950512,0.0,0.9141350780087724,0.8925833333333333,0.8310008411793804,-0.007080229257098392,0.5299407114624506,0.0,0.6925064599483204
19,RLV,E,0.628726648405648,0.0,0.9130446694338923,0.87575,0.8420415264633138,0.003960456026834924,0.5267786561264822,0.0,0.7185929648241206
19,Healthcare,S,0.6342771947787765,0.0,0.915724046590065,0.8536666666666668,0.8391372685605669,0.027266998746448,0.5495491219743711,0.0,0.706199460916442
19,Healthcare,A,0.6879668165625888,0.0,0.9196396087195906,0.8647499999999999,0.8600405582302568,0.04817028841613791,0.6061224489795918,0.0,0.7107438016528925
19,Healthcare,D,0.6603085906830185,0.0,0.9140805629685467,0.8286666666666668,0.8409648092474542,0.029094539433335287,0.5973421926910298,0.0,0.7243243243243244
19,Healthcare,E,0.6576575929102825,0.0,0.9179566080512377,0.8615833333333334,0.8492387845749599,0.03736851476084102,0.5620787850023731,0.0,0.7115902964959568
20,RLV,S,0.7115030036684367,0.0,0.9216005730194281,0.9295,0.883572553775374,0.0120963965654588,0.4922830923248053,0.0,0.6700251889168766
20,RLV,A,0.7445418115408726,0.0,0.9206882200557083,0.9203333333333333,0.8912236599638917,0.01974750275397652,0.4486234705228031,0.0,0.6782178217821783
20,RLV,D,0.5907669928705097,0.0,0.9162774198342656,0.919,0.8398267035037813,-0.03164945370613392,0.491170745272525,0.0,0.6945812807881774
20,RLV,E,0.7134790760814194,0.0,0.9181620654904219,0.9211666666666667,0.8813729149205052,0.009896757710589954,0.5043798665183536,0.0,0.6898263027295285
20,Healthcare,S,0.6188394486132591,0.0,0.9155509026452356,0.8779166666666667,0.8398049785116961,0.01702363320973177,0.5483291908312621,0.0,0.6887052341597796
20,Healthcare,A,0.6942595620379773,0.0,0.9179334537196882,0.86275,0.8611018235806354,0.03832047827867102,0.5938967136150235,0.0,0.6510263929618768
20,Healthcare,D,0.7078476405004016,0.0,0.9145710023520682,0.8429166666666665,0.8594793848064932,0.03669803950452888,0.5417011875172604,0.0,0.6647887323943662
20,Healthcare,E,0.6508066707354216,0.0,0.914311833649754,0.82825,0.8378705874969419,0.015089242194977537,0.6310411488539078,0.0,0.7237569060773481
21,RLV,S,0.6913702823332756,0.0,0.9194514207783353,0.9085833333333333,0.8717682855408284,0.010502914030550259,0.6070994736131732,0.0,0.7046632124352331
21,RLV,A,0.7060570951341649,0.0,0.9194646684895101,0.9195833333333334,0.879005291874977,0.017739920364698847,0.5369145633688757,0.0,0.7121212121212122
21,RLV,D,0.6198264544949271,0.0,0.9140371626573427,0.9099166666666666,0.8473423158820934,-0.013923055628184744,0.6035227426103388,0.0,0.72264631043257
21,RLV,E,0.6831216188396305,0.0,0.9137862362628579,0.8870833333333334,0.8626343852072885,0.0013690136970103683,0.5628964772573897,0.0,0.7058823529411765
21,Healthcare,S,0.663795275725108,0.0,0.9145126626665374,0.8748333333333332,0.8536646557306591,0.0056083348941246,0.5166666666666666,0.0,0.6539509536784741
21,Healthcare,A,0.695227391263059,0.0,0.9184353326119352,0.8596666666666667,0.8607487213122343,0.012692400475699861,0.5549494949494949,0.0,0.6827956989247311
